date,actual_units,forecast_units,model,dimension,entity
2026-04-19,124.0,97.07532381439857,Exponential smoothing,product_id,20
2026-04-20,107.0,97.07532381439857,Exponential smoothing,product_id,20
2026-04-21,91.0,97.07532381439857,Exponential smoothing,product_id,20
2026-04-22,87.0,97.07532381439857,Exponential smoothing,product_id,20
2026-04-23,122.0,97.07532381439857,Exponential smoothing,product_id,20
2026-04-24,101.0,97.07532381439857,Exponential smoothing,product_id,20
2026-04-25,148.0,97.07532381439857,Exponential smoothing,product_id,20
2026-04-26,100.0,97.07532381439857,Exponential smoothing,product_id,20
2026-04-27,104.0,97.07532381439857,Exponential smoothing,product_id,20
2026-04-28,87.0,97.07532381439857,Exponential smoothing,product_id,20
2026-04-29,93.0,97.07532381439857,Exponential smoothing,product_id,20
2026-04-30,86.0,97.07532381439857,Exponential smoothing,product_id,20
2026-04-17,91.0,90.0,Seasonal naive,product_id,20
2026-04-18,110.0,125.0,Seasonal naive,product_id,20
2026-04-19,124.0,150.0,Seasonal naive,product_id,20
2026-04-20,107.0,89.0,Seasonal naive,product_id,20
2026-04-21,91.0,75.0,Seasonal naive,product_id,20
2026-04-22,87.0,106.0,Seasonal naive,product_id,20
2026-04-23,122.0,85.0,Seasonal naive,product_id,20
2026-04-24,101.0,90.0,Seasonal naive,product_id,20
2026-04-25,148.0,125.0,Seasonal naive,product_id,20
2026-04-26,100.0,150.0,Seasonal naive,product_id,20
2026-04-27,104.0,89.0,Seasonal naive,product_id,20
2026-04-28,87.0,75.0,Seasonal naive,product_id,20
2026-04-29,93.0,106.0,Seasonal naive,product_id,20
2026-04-30,86.0,85.0,Seasonal naive,product_id,20
2026-04-17,96.0,85.0,Naive,product_id,21
2026-04-18,83.0,85.0,Naive,product_id,21
2026-04-19,137.0,85.0,Naive,product_id,21
2026-04-20,92.0,85.0,Naive,product_id,21
2026-04-21,102.0,85.0,Naive,product_id,21
2026-04-22,87.0,85.0,Naive,product_id,21
2026-04-23,80.0,85.0,Naive,product_id,21
2026-04-24,86.0,85.0,Naive,product_id,21
2026-04-25,133.0,85.0,Naive,product_id,21
2026-04-26,112.0,85.0,Naive,product_id,21
2026-04-27,84.0,85.0,Naive,product_id,21
2026-04-28,100.0,85.0,Naive,product_id,21
2026-04-29,75.0,85.0,Naive,product_id,21
2026-04-30,90.0,85.0,Naive,product_id,21
2026-04-17,96.0,102.42857142857143,Moving average,product_id,21
2026-04-18,83.0,102.42857142857143,Moving average,product_id,21
2026-04-19,137.0,102.42857142857143,Moving average,product_id,21
2026-04-20,92.0,102.42857142857143,Moving average,product_id,21
2026-04-21,102.0,102.42857142857143,Moving average,product_id,21
2026-04-22,87.0,102.42857142857143,Moving average,product_id,21
2026-04-23,80.0,102.42857142857143,Moving average,product_id,21
2026-04-24,86.0,102.42857142857143,Moving average,product_id,21
2026-04-25,133.0,102.42857142857143,Moving average,product_id,21
2026-04-26,112.0,102.42857142857143,Moving average,product_id,21
2026-04-27,84.0,102.42857142857143,Moving average,product_id,21
2026-04-28,100.0,102.42857142857143,Moving average,product_id,21
2026-04-29,75.0,102.42857142857143,Moving average,product_id,21
2026-04-30,90.0,102.42857142857143,Moving average,product_id,21
2026-04-17,96.0,96.27007630895191,Exponential smoothing,product_id,21
2026-04-18,83.0,96.27007630895191,Exponential smoothing,product_id,21
2026-04-19,137.0,96.27007630895191,Exponential smoothing,product_id,21
2026-04-20,92.0,96.27007630895191,Exponential smoothing,product_id,21
2026-04-21,102.0,96.27007630895191,Exponential smoothing,product_id,21
2026-04-22,87.0,96.27007630895191,Exponential smoothing,product_id,21
2026-04-23,80.0,96.27007630895191,Exponential smoothing,product_id,21
2026-04-24,86.0,96.27007630895191,Exponential smoothing,product_id,21
2026-04-25,133.0,96.27007630895191,Exponential smoothing,product_id,21
2026-04-26,112.0,96.27007630895191,Exponential smoothing,product_id,21
2026-04-27,84.0,96.27007630895191,Exponential smoothing,product_id,21
2026-04-28,100.0,96.27007630895191,Exponential smoothing,product_id,21
2026-04-29,75.0,96.27007630895191,Exponential smoothing,product_id,21
2026-04-30,90.0,96.27007630895191,Exponential smoothing,product_id,21
2026-04-17,96.0,92.0,Seasonal naive,product_id,21
2026-04-18,83.0,145.0,Seasonal naive,product_id,21
2026-04-19,137.0,101.0,Seasonal naive,product_id,21
2026-04-20,92.0,97.0,Seasonal naive,product_id,21
2026-04-21,102.0,98.0,Seasonal naive,product_id,21
2026-04-22,87.0,99.0,Seasonal naive,product_id,21
2026-04-23,80.0,85.0,Seasonal naive,product_id,21
2026-04-24,86.0,92.0,Seasonal naive,product_id,21
2026-04-25,133.0,145.0,Seasonal naive,product_id,21
2026-04-26,112.0,101.0,Seasonal naive,product_id,21
2026-04-27,84.0,97.0,Seasonal naive,product_id,21
2026-04-28,100.0,98.0,Seasonal naive,product_id,21
2026-04-29,75.0,99.0,Seasonal naive,product_id,21
2026-04-30,90.0,85.0,Seasonal naive,product_id,21
2026-04-17,112.0,101.0,Naive,product_id,22
2026-04-18,111.0,101.0,Naive,product_id,22
2026-04-19,110.0,101.0,Naive,product_id,22
2026-04-20,82.0,101.0,Naive,product_id,22
2026-04-21,66.0,101.0,Naive,product_id,22
2026-04-22,77.0,101.0,Naive,product_id,22
2026-04-23,90.0,101.0,Naive,product_id,22
2026-04-24,81.0,101.0,Naive,product_id,22
2026-04-25,118.0,101.0,Naive,product_id,22
2026-04-26,110.0,101.0,Naive,product_id,22
2026-04-27,70.0,101.0,Naive,product_id,22
2026-04-28,66.0,101.0,Naive,product_id,22
2026-04-29,105.0,101.0,Naive,product_id,22
2026-04-30,95.0,101.0,Naive,product_id,22
2026-04-17,112.0,97.71428571428571,Moving average,product_id,22
2026-04-18,111.0,97.71428571428571,Moving average,product_id,22
2026-04-19,110.0,97.71428571428571,Moving average,product_id,22
2026-04-20,82.0,97.71428571428571,Moving average,product_id,22
2026-04-21,66.0,97.71428571428571,Moving average,product_id,22
2026-04-22,77.0,97.71428571428571,Moving average,product_id,22
2026-04-23,90.0,97.71428571428571,Moving average,product_id,22
2026-04-24,81.0,97.71428571428571,Moving average,product_id,22
2026-04-25,118.0,97.71428571428571,Moving average,product_id,22
2026-04-26,110.0,97.71428571428571,Moving average,product_id,22
2026-04-27,70.0,97.71428571428571,Moving average,product_id,22
2026-04-28,66.0,97.71428571428571,Moving average,product_id,22
2026-04-29,105.0,97.71428571428571,Moving average,product_id,22
2026-04-30,95.0,97.71428571428571,Moving average,product_id,22
2026-04-17,112.0,95.17138221856341,Exponential smoothing,product_id,22
2026-04-18,111.0,95.17138221856341,Exponential smoothing,product_id,22
2026-04-19,110.0,95.17138221856341,Exponential smoothing,product_id,22
2026-04-20,82.0,95.17138221856341,Exponential smoothing,product_id,22
2026-04-21,66.0,95.17138221856341,Exponential smoothing,product_id,22
2026-04-22,77.0,95.17138221856341,Exponential smoothing,product_id,22
2026-04-23,90.0,95.17138221856341,Exponential smoothing,product_id,22
2026-04-24,81.0,95.17138221856341,Exponential smoothing,product_id,22
2026-04-25,118.0,95.17138221856341,Exponential smoothing,product_id,22
2026-04-26,110.0,95.17138221856341,Exponential smoothing,product_id,22
2026-04-27,70.0,95.17138221856341,Exponential smoothing,product_id,22
2026-04-28,66.0,95.17138221856341,Exponential smoothing,product_id,22
2026-04-29,105.0,95.17138221856341,Exponential smoothing,product_id,22
2026-04-30,95.0,95.17138221856341,Exponential smoothing,product_id,22
2026-04-17,112.0,74.0,Seasonal naive,product_id,22
2026-04-18,111.0,126.0,Seasonal naive,product_id,22
2026-04-19,110.0,125.0,Seasonal naive,product_id,22
2026-04-20,82.0,86.0,Seasonal naive,product_id,22
2026-04-21,66.0,81.0,Seasonal naive,product_id,22
2026-04-22,77.0,91.0,Seasonal naive,product_id,22
2026-04-23,90.0,101.0,Seasonal naive,product_id,22
2026-04-24,81.0,74.0,Seasonal naive,product_id,22
2026-04-25,118.0,126.0,Seasonal naive,product_id,22
2026-04-26,110.0,125.0,Seasonal naive,product_id,22
2026-04-27,70.0,86.0,Seasonal naive,product_id,22
2026-04-28,66.0,81.0,Seasonal naive,product_id,22
2026-04-29,105.0,91.0,Seasonal naive,product_id,22
2026-04-30,95.0,101.0,Seasonal naive,product_id,22
2026-04-17,93.0,78.0,Naive,product_id,23
2026-04-18,113.0,78.0,Naive,product_id,23
2026-04-19,96.0,78.0,Naive,product_id,23
2026-04-20,74.0,78.0,Naive,product_id,23
2026-04-21,75.0,78.0,Naive,product_id,23
2026-04-22,97.0,78.0,Naive,product_id,23
2026-04-23,103.0,78.0,Naive,product_id,23
2026-04-24,79.0,78.0,Naive,product_id,23
2026-04-25,130.0,78.0,Naive,product_id,23
2026-04-26,98.0,78.0,Naive,product_id,23
2026-04-27,83.0,78.0,Naive,product_id,23
2026-04-28,89.0,78.0,Naive,product_id,23
2026-04-29,88.0,78.0,Naive,product_id,23
2026-04-30,94.0,78.0,Naive,product_id,23
2026-04-17,93.0,93.14285714285714,Moving average,product_id,23
2026-04-18,113.0,93.14285714285714,Moving average,product_id,23
2026-04-19,96.0,93.14285714285714,Moving average,product_id,23
2026-04-20,74.0,93.14285714285714,Moving average,product_id,23
2026-04-21,75.0,93.14285714285714,Moving average,product_id,23
2026-04-22,97.0,93.14285714285714,Moving average,product_id,23
2026-04-23,103.0,93.14285714285714,Moving average,product_id,23
2026-04-24,79.0,93.14285714285714,Moving average,product_id,23
2026-04-25,130.0,93.14285714285714,Moving average,product_id,23
2026-04-26,98.0,93.14285714285714,Moving average,product_id,23
2026-04-27,83.0,93.14285714285714,Moving average,product_id,23
2026-04-28,89.0,93.14285714285714,Moving average,product_id,23
2026-04-29,88.0,93.14285714285714,Moving average,product_id,23
2026-04-30,94.0,93.14285714285714,Moving average,product_id,23
2026-04-17,93.0,86.0750259325351,Exponential smoothing,product_id,23
2026-04-18,113.0,86.0750259325351,Exponential smoothing,product_id,23
2026-04-19,96.0,86.0750259325351,Exponential smoothing,product_id,23
2026-04-20,74.0,86.0750259325351,Exponential smoothing,product_id,23
2026-04-21,75.0,86.0750259325351,Exponential smoothing,product_id,23
2026-04-22,97.0,86.0750259325351,Exponential smoothing,product_id,23
2026-04-23,103.0,86.0750259325351,Exponential smoothing,product_id,23
2026-04-24,79.0,86.0750259325351,Exponential smoothing,product_id,23
2026-04-25,130.0,86.0750259325351,Exponential smoothing,product_id,23
2026-04-26,98.0,86.0750259325351,Exponential smoothing,product_id,23
2026-04-27,83.0,86.0750259325351,Exponential smoothing,product_id,23
2026-04-28,89.0,86.0750259325351,Exponential smoothing,product_id,23
2026-04-29,88.0,86.0750259325351,Exponential smoothing,product_id,23
2026-04-30,94.0,86.0750259325351,Exponential smoothing,product_id,23
2026-04-17,93.0,104.0,Seasonal naive,product_id,23
2026-04-18,113.0,112.0,Seasonal naive,product_id,23
2026-04-19,96.0,115.0,Seasonal naive,product_id,23
2026-04-20,74.0,60.0,Seasonal naive,product_id,23
2026-04-21,75.0,91.0,Seasonal naive,product_id,23
2026-04-22,97.0,92.0,Seasonal naive,product_id,23
2026-04-23,103.0,78.0,Seasonal naive,product_id,23
2026-04-24,79.0,104.0,Seasonal naive,product_id,23
2026-04-25,130.0,112.0,Seasonal naive,product_id,23
2026-04-26,98.0,115.0,Seasonal naive,product_id,23
2026-04-27,83.0,60.0,Seasonal naive,product_id,23
2026-04-28,89.0,91.0,Seasonal naive,product_id,23
2026-04-29,88.0,92.0,Seasonal naive,product_id,23
2026-04-30,94.0,78.0,Seasonal naive,product_id,23
2026-04-17,79.0,62.0,Naive,product_id,24
2026-04-18,97.0,62.0,Naive,product_id,24
2026-04-19,113.0,62.0,Naive,product_id,24
2026-04-20,75.0,62.0,Naive,product_id,24
2026-04-21,81.0,62.0,Naive,product_id,24
2026-04-22,79.0,62.0,Naive,product_id,24
2026-04-23,73.0,62.0,Naive,product_id,24
2026-04-24,85.0,62.0,Naive,product_id,24
2026-04-25,98.0,62.0,Naive,product_id,24
2026-04-26,97.0,62.0,Naive,product_id,24
2026-04-27,75.0,62.0,Naive,product_id,24
2026-04-28,83.0,62.0,Naive,product_id,24
2026-04-29,78.0,62.0,Naive,product_id,24
2026-04-30,80.0,62.0,Naive,product_id,24
2026-04-17,79.0,82.85714285714286,Moving average,product_id,24
2026-04-18,97.0,82.85714285714286,Moving average,product_id,24
2026-04-19,113.0,82.85714285714286,Moving average,product_id,24
2026-04-20,75.0,82.85714285714286,Moving average,product_id,24
2026-04-21,81.0,82.85714285714286,Moving average,product_id,24
2026-04-22,79.0,82.85714285714286,Moving average,product_id,24
2026-04-23,73.0,82.85714285714286,Moving average,product_id,24
2026-04-24,85.0,82.85714285714286,Moving average,product_id,24
2026-04-25,98.0,82.85714285714286,Moving average,product_id,24
2026-04-26,97.0,82.85714285714286,Moving average,product_id,24
2026-04-27,75.0,82.85714285714286,Moving average,product_id,24
2026-04-28,83.0,82.85714285714286,Moving average,product_id,24
2026-04-29,78.0,82.85714285714286,Moving average,product_id,24
2026-04-30,80.0,82.85714285714286,Moving average,product_id,24
2026-04-17,79.0,75.98201366110243,Exponential smoothing,product_id,24
2026-04-18,97.0,75.98201366110243,Exponential smoothing,product_id,24
2026-04-19,113.0,75.98201366110243,Exponential smoothing,product_id,24
2026-04-20,75.0,75.98201366110243,Exponential smoothing,product_id,24
2026-04-21,81.0,75.98201366110243,Exponential smoothing,product_id,24
2026-04-22,79.0,75.98201366110243,Exponential smoothing,product_id,24
2026-04-23,73.0,75.98201366110243,Exponential smoothing,product_id,24
2026-04-24,85.0,75.98201366110243,Exponential smoothing,product_id,24
2026-04-25,98.0,75.98201366110243,Exponential smoothing,product_id,24
2026-04-26,97.0,75.98201366110243,Exponential smoothing,product_id,24
2026-04-27,75.0,75.98201366110243,Exponential smoothing,product_id,24
2026-04-28,83.0,75.98201366110243,Exponential smoothing,product_id,24
2026-04-29,78.0,75.98201366110243,Exponential smoothing,product_id,24
2026-04-30,80.0,75.98201366110243,Exponential smoothing,product_id,24
2026-04-17,79.0,58.0,Seasonal naive,product_id,24
2026-04-18,97.0,120.0,Seasonal naive,product_id,24
2026-04-19,113.0,110.0,Seasonal naive,product_id,24
2026-04-20,75.0,80.0,Seasonal naive,product_id,24
2026-04-21,81.0,72.0,Seasonal naive,product_id,24
2026-04-22,79.0,78.0,Seasonal naive,product_id,24
2026-04-23,73.0,62.0,Seasonal naive,product_id,24
2026-04-24,85.0,58.0,Seasonal naive,product_id,24
2026-04-25,98.0,120.0,Seasonal naive,product_id,24
2026-04-26,97.0,110.0,Seasonal naive,product_id,24
2026-04-27,75.0,80.0,Seasonal naive,product_id,24
2026-04-28,83.0,72.0,Seasonal naive,product_id,24
2026-04-29,78.0,78.0,Seasonal naive,product_id,24
2026-04-30,80.0,62.0,Seasonal naive,product_id,24
2026-04-17,56.0,72.0,Naive,product_id,25
2026-04-18,94.0,72.0,Naive,product_id,25
2026-04-19,81.0,72.0,Naive,product_id,25
2026-04-20,72.0,72.0,Naive,product_id,25
2026-04-21,56.0,72.0,Naive,product_id,25
2026-04-22,91.0,72.0,Naive,product_id,25
2026-04-23,78.0,72.0,Naive,product_id,25
2026-04-24,87.0,72.0,Naive,product_id,25
2026-04-25,94.0,72.0,Naive,product_id,25
2026-04-26,99.0,72.0,Naive,product_id,25
2026-04-27,58.0,72.0,Naive,product_id,25
2026-04-28,80.0,72.0,Naive,product_id,25
2026-04-29,72.0,72.0,Naive,product_id,25
2026-04-30,68.0,72.0,Naive,product_id,25
2026-04-17,56.0,80.71428571428571,Moving average,product_id,25
2026-04-18,94.0,80.71428571428571,Moving average,product_id,25
2026-04-19,81.0,80.71428571428571,Moving average,product_id,25
2026-04-20,72.0,80.71428571428571,Moving average,product_id,25
2026-04-21,56.0,80.71428571428571,Moving average,product_id,25
2026-04-22,91.0,80.71428571428571,Moving average,product_id,25
2026-04-23,78.0,80.71428571428571,Moving average,product_id,25
2026-04-24,87.0,80.71428571428571,Moving average,product_id,25
2026-04-25,94.0,80.71428571428571,Moving average,product_id,25
2026-04-26,99.0,80.71428571428571,Moving average,product_id,25
2026-04-27,58.0,80.71428571428571,Moving average,product_id,25
2026-04-28,80.0,80.71428571428571,Moving average,product_id,25
2026-04-29,72.0,80.71428571428571,Moving average,product_id,25
2026-04-30,68.0,80.71428571428571,Moving average,product_id,25
2026-04-17,56.0,78.60958110088121,Exponential smoothing,product_id,25
2026-04-18,94.0,78.60958110088121,Exponential smoothing,product_id,25
2026-04-19,81.0,78.60958110088121,Exponential smoothing,product_id,25
2026-04-20,72.0,78.60958110088121,Exponential smoothing,product_id,25
2026-04-21,56.0,78.60958110088121,Exponential smoothing,product_id,25
2026-04-22,91.0,78.60958110088121,Exponential smoothing,product_id,25
2026-04-23,78.0,78.60958110088121,Exponential smoothing,product_id,25
2026-04-24,87.0,78.60958110088121,Exponential smoothing,product_id,25
2026-04-25,94.0,78.60958110088121,Exponential smoothing,product_id,25
2026-04-26,99.0,78.60958110088121,Exponential smoothing,product_id,25
2026-04-27,58.0,78.60958110088121,Exponential smoothing,product_id,25
2026-04-28,80.0,78.60958110088121,Exponential smoothing,product_id,25
2026-04-29,72.0,78.60958110088121,Exponential smoothing,product_id,25
2026-04-30,68.0,78.60958110088121,Exponential smoothing,product_id,25
2026-04-17,56.0,71.0,Seasonal naive,product_id,25
2026-04-18,94.0,99.0,Seasonal naive,product_id,25
2026-04-19,81.0,84.0,Seasonal naive,product_id,25
2026-04-20,72.0,73.0,Seasonal naive,product_id,25
2026-04-21,56.0,81.0,Seasonal naive,product_id,25
2026-04-22,91.0,85.0,Seasonal naive,product_id,25
2026-04-23,78.0,72.0,Seasonal naive,product_id,25
2026-04-24,87.0,71.0,Seasonal naive,product_id,25
2026-04-25,94.0,99.0,Seasonal naive,product_id,25
2026-04-26,99.0,84.0,Seasonal naive,product_id,25
2026-04-27,58.0,73.0,Seasonal naive,product_id,25
2026-04-28,80.0,81.0,Seasonal naive,product_id,25
2026-04-29,72.0,85.0,Seasonal naive,product_id,25
2026-04-30,68.0,72.0,Seasonal naive,product_id,25
2026-04-17,52.0,58.0,Naive,product_id,26
2026-04-18,96.0,58.0,Naive,product_id,26
2026-04-19,109.0,58.0,Naive,product_id,26
2026-04-20,58.0,58.0,Naive,product_id,26
2026-04-21,95.0,58.0,Naive,product_id,26
2026-04-22,79.0,58.0,Naive,product_id,26
2026-04-23,80.0,58.0,Naive,product_id,26
2026-04-24,80.0,58.0,Naive,product_id,26
2026-04-25,75.0,58.0,Naive,product_id,26
2026-04-26,92.0,58.0,Naive,product_id,26
2026-04-27,57.0,58.0,Naive,product_id,26
2026-04-28,61.0,58.0,Naive,product_id,26
2026-04-29,72.0,58.0,Naive,product_id,26
2026-04-30,76.0,58.0,Naive,product_id,26
2026-04-17,52.0,80.57142857142857,Moving average,product_id,26
2026-04-18,96.0,80.57142857142857,Moving average,product_id,26
2026-04-19,109.0,80.57142857142857,Moving average,product_id,26
2026-04-20,58.0,80.57142857142857,Moving average,product_id,26
2026-04-21,95.0,80.57142857142857,Moving average,product_id,26
2026-04-22,79.0,80.57142857142857,Moving average,product_id,26
2026-04-23,80.0,80.57142857142857,Moving average,product_id,26
2026-04-24,80.0,80.57142857142857,Moving average,product_id,26
2026-04-25,75.0,80.57142857142857,Moving average,product_id,26
2026-04-26,92.0,80.57142857142857,Moving average,product_id,26
2026-04-27,57.0,80.57142857142857,Moving average,product_id,26
2026-04-28,61.0,80.57142857142857,Moving average,product_id,26
2026-04-29,72.0,80.57142857142857,Moving average,product_id,26
2026-04-30,76.0,80.57142857142857,Moving average,product_id,26
2026-04-17,52.0,72.81905031864082,Exponential smoothing,product_id,26
2026-04-18,96.0,72.81905031864082,Exponential smoothing,product_id,26
2026-04-19,109.0,72.81905031864082,Exponential smoothing,product_id,26
2026-04-20,58.0,72.81905031864082,Exponential smoothing,product_id,26
2026-04-21,95.0,72.81905031864082,Exponential smoothing,product_id,26
2026-04-22,79.0,72.81905031864082,Exponential smoothing,product_id,26
2026-04-23,80.0,72.81905031864082,Exponential smoothing,product_id,26
2026-04-24,80.0,72.81905031864082,Exponential smoothing,product_id,26
2026-04-25,75.0,72.81905031864082,Exponential smoothing,product_id,26
2026-04-26,92.0,72.81905031864082,Exponential smoothing,product_id,26
2026-04-27,57.0,72.81905031864082,Exponential smoothing,product_id,26
2026-04-28,61.0,72.81905031864082,Exponential smoothing,product_id,26
2026-04-29,72.0,72.81905031864082,Exponential smoothing,product_id,26
2026-04-30,76.0,72.81905031864082,Exponential smoothing,product_id,26
2026-04-17,52.0,76.0,Seasonal naive,product_id,26
2026-04-18,96.0,106.0,Seasonal naive,product_id,26
2026-04-19,109.0,108.0,Seasonal naive,product_id,26
2026-04-20,58.0,61.0,Seasonal naive,product_id,26
2026-04-21,95.0,80.0,Seasonal naive,product_id,26
2026-04-22,79.0,75.0,Seasonal naive,product_id,26
2026-04-23,80.0,58.0,Seasonal naive,product_id,26
2026-04-24,80.0,76.0,Seasonal naive,product_id,26
2026-04-25,75.0,106.0,Seasonal naive,product_id,26
2026-04-26,92.0,108.0,Seasonal naive,product_id,26
2026-04-27,57.0,61.0,Seasonal naive,product_id,26
2026-04-28,61.0,80.0,Seasonal naive,product_id,26
2026-04-29,72.0,75.0,Seasonal naive,product_id,26
2026-04-30,76.0,58.0,Seasonal naive,product_id,26
2026-04-17,60.0,63.0,Naive,product_id,27
2026-04-18,77.0,63.0,Naive,product_id,27
2026-04-19,80.0,63.0,Naive,product_id,27
2026-04-20,69.0,63.0,Naive,product_id,27
2026-04-21,81.0,63.0,Naive,product_id,27
2026-04-22,68.0,63.0,Naive,product_id,27
2026-04-23,60.0,63.0,Naive,product_id,27
2026-04-24,64.0,63.0,Naive,product_id,27
2026-04-25,88.0,63.0,Naive,product_id,27
2026-04-26,94.0,63.0,Naive,product_id,27
2026-04-27,62.0,63.0,Naive,product_id,27
2026-04-28,66.0,63.0,Naive,product_id,27
2026-04-29,66.0,63.0,Naive,product_id,27
2026-04-30,103.0,63.0,Naive,product_id,27
2026-04-17,60.0,75.71428571428571,Moving average,product_id,27
2026-04-18,77.0,75.71428571428571,Moving average,product_id,27
2026-04-19,80.0,75.71428571428571,Moving average,product_id,27
2026-04-20,69.0,75.71428571428571,Moving average,product_id,27
2026-04-21,81.0,75.71428571428571,Moving average,product_id,27
2026-04-22,68.0,75.71428571428571,Moving average,product_id,27
2026-04-23,60.0,75.71428571428571,Moving average,product_id,27
2026-04-24,64.0,75.71428571428571,Moving average,product_id,27
2026-04-25,88.0,75.71428571428571,Moving average,product_id,27
2026-04-26,94.0,75.71428571428571,Moving average,product_id,27
2026-04-27,62.0,75.71428571428571,Moving average,product_id,27
2026-04-28,66.0,75.71428571428571,Moving average,product_id,27
2026-04-29,66.0,75.71428571428571,Moving average,product_id,27
2026-04-30,103.0,75.71428571428571,Moving average,product_id,27
2026-04-17,60.0,70.15492405918239,Exponential smoothing,product_id,27
2026-04-18,77.0,70.15492405918239,Exponential smoothing,product_id,27
2026-04-19,80.0,70.15492405918239,Exponential smoothing,product_id,27
2026-04-20,69.0,70.15492405918239,Exponential smoothing,product_id,27
2026-04-21,81.0,70.15492405918239,Exponential smoothing,product_id,27
2026-04-22,68.0,70.15492405918239,Exponential smoothing,product_id,27
2026-04-23,60.0,70.15492405918239,Exponential smoothing,product_id,27
2026-04-24,64.0,70.15492405918239,Exponential smoothing,product_id,27
2026-04-25,88.0,70.15492405918239,Exponential smoothing,product_id,27
2026-04-26,94.0,70.15492405918239,Exponential smoothing,product_id,27
2026-04-27,62.0,70.15492405918239,Exponential smoothing,product_id,27
2026-04-28,66.0,70.15492405918239,Exponential smoothing,product_id,27
2026-04-29,66.0,70.15492405918239,Exponential smoothing,product_id,27
2026-04-30,103.0,70.15492405918239,Exponential smoothing,product_id,27
2026-04-17,60.0,94.0,Seasonal naive,product_id,27
2026-04-18,77.0,88.0,Seasonal naive,product_id,27
2026-04-19,80.0,84.0,Seasonal naive,product_id,27
2026-04-20,69.0,58.0,Seasonal naive,product_id,27
2026-04-21,81.0,73.0,Seasonal naive,product_id,27
2026-04-22,68.0,70.0,Seasonal naive,product_id,27
2026-04-23,60.0,63.0,Seasonal naive,product_id,27
2026-04-24,64.0,94.0,Seasonal naive,product_id,27
2026-04-25,88.0,88.0,Seasonal naive,product_id,27
2026-04-26,94.0,84.0,Seasonal naive,product_id,27
2026-04-27,62.0,58.0,Seasonal naive,product_id,27
2026-04-28,66.0,73.0,Seasonal naive,product_id,27
2026-04-29,66.0,70.0,Seasonal naive,product_id,27
2026-04-30,103.0,63.0,Seasonal naive,product_id,27
2026-04-17,70.0,79.0,Naive,product_id,28
2026-04-18,95.0,79.0,Naive,product_id,28
2026-04-19,72.0,79.0,Naive,product_id,28
2026-04-20,65.0,79.0,Naive,product_id,28
2026-04-21,74.0,79.0,Naive,product_id,28
2026-04-22,53.0,79.0,Naive,product_id,28
2026-04-23,70.0,79.0,Naive,product_id,28
2026-04-24,68.0,79.0,Naive,product_id,28
2026-04-25,81.0,79.0,Naive,product_id,28
2026-04-26,89.0,79.0,Naive,product_id,28
2026-04-27,76.0,79.0,Naive,product_id,28
2026-04-28,83.0,79.0,Naive,product_id,28
2026-04-29,56.0,79.0,Naive,product_id,28
2026-04-30,83.0,79.0,Naive,product_id,28
2026-04-17,70.0,73.42857142857143,Moving average,product_id,28
2026-04-18,95.0,73.42857142857143,Moving average,product_id,28
2026-04-19,72.0,73.42857142857143,Moving average,product_id,28
2026-04-20,65.0,73.42857142857143,Moving average,product_id,28
2026-04-21,74.0,73.42857142857143,Moving average,product_id,28
2026-04-22,53.0,73.42857142857143,Moving average,product_id,28
2026-04-23,70.0,73.42857142857143,Moving average,product_id,28
2026-04-24,68.0,73.42857142857143,Moving average,product_id,28
2026-04-25,81.0,73.42857142857143,Moving average,product_id,28
2026-04-26,89.0,73.42857142857143,Moving average,product_id,28
2026-04-27,76.0,73.42857142857143,Moving average,product_id,28
2026-04-28,83.0,73.42857142857143,Moving average,product_id,28
2026-04-29,56.0,73.42857142857143,Moving average,product_id,28
2026-04-30,83.0,73.42857142857143,Moving average,product_id,28
2026-04-17,70.0,71.76518134066617,Exponential smoothing,product_id,28
2026-04-18,95.0,71.76518134066617,Exponential smoothing,product_id,28
2026-04-19,72.0,71.76518134066617,Exponential smoothing,product_id,28
2026-04-20,65.0,71.76518134066617,Exponential smoothing,product_id,28
2026-04-21,74.0,71.76518134066617,Exponential smoothing,product_id,28
2026-04-22,53.0,71.76518134066617,Exponential smoothing,product_id,28
2026-04-23,70.0,71.76518134066617,Exponential smoothing,product_id,28
2026-04-24,68.0,71.76518134066617,Exponential smoothing,product_id,28
2026-04-25,81.0,71.76518134066617,Exponential smoothing,product_id,28
2026-04-26,89.0,71.76518134066617,Exponential smoothing,product_id,28
2026-04-27,76.0,71.76518134066617,Exponential smoothing,product_id,28
2026-04-28,83.0,71.76518134066617,Exponential smoothing,product_id,28
2026-04-29,56.0,71.76518134066617,Exponential smoothing,product_id,28
2026-04-30,83.0,71.76518134066617,Exponential smoothing,product_id,28
2026-04-17,70.0,65.0,Seasonal naive,product_id,28
2026-04-18,95.0,81.0,Seasonal naive,product_id,28
2026-04-19,72.0,95.0,Seasonal naive,product_id,28
2026-04-20,65.0,65.0,Seasonal naive,product_id,28
2026-04-21,74.0,73.0,Seasonal naive,product_id,28
2026-04-22,53.0,56.0,Seasonal naive,product_id,28
2026-04-23,70.0,79.0,Seasonal naive,product_id,28
2026-04-24,68.0,65.0,Seasonal naive,product_id,28
2026-04-25,81.0,81.0,Seasonal naive,product_id,28
2026-04-26,89.0,95.0,Seasonal naive,product_id,28
2026-04-27,76.0,65.0,Seasonal naive,product_id,28
2026-04-28,83.0,73.0,Seasonal naive,product_id,28
